model,feature_set,feature,importance
LR,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,1.0359499692861773
LR,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.8741119036602057
LR,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,1.1720926714912872
LR,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.9774464250299676
RF,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.03900677261815278
RF,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.054672516057283856
RF,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.04722380628671452
RF,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.06252556970943925
RF,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.03431632126029177
XGB,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.038347553461790085
XGB,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.03739136829972267
XGB,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.03489980846643448
XGB,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.03945488855242729
XGB,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.028244968503713608
TNET,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,3.0769147738128544e-05
TNET,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.09351073227340029
TNET,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.03335413506913359
TNET,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.0007065508499285617
TNET,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.14455833464653609
EBM,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.01551551023965804
EBM,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.013765694650828714
EBM,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.009001565998098624
EBM,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.04543450458750314
EBM,30_aggregate,history_rx_CLOPIDOGREL 75 MG TABLET,0.026634409443369055
LR,30_aggregate,max_Glucose,0.0012329658507831299
LR,30_aggregate,max_Glucose,0.000849557169223506
LR,30_aggregate,max_Glucose,8.340461670554503e-06
LR,30_aggregate,max_Glucose,0.0005466105550345948
LR,30_aggregate,max_Glucose,0.0001918523021036401
RF,30_aggregate,max_Glucose,0.04759332219903136
RF,30_aggregate,max_Glucose,0.02413241016836499
RF,30_aggregate,max_Glucose,0.04367939093080668
RF,30_aggregate,max_Glucose,0.02811194118046958
RF,30_aggregate,max_Glucose,0.04527996665192103
XGB,30_aggregate,max_Glucose,0.03234100341796875
XGB,30_aggregate,max_Glucose,0.031122708693146706
XGB,30_aggregate,max_Glucose,0.031219270080327988
XGB,30_aggregate,max_Glucose,0.026910822838544846
XGB,30_aggregate,max_Glucose,0.029888710007071495
TNET,30_aggregate,max_Glucose,0.03631316710227116
TNET,30_aggregate,max_Glucose,0.0845340083307208
TNET,30_aggregate,max_Glucose,0.06739011376466128
TNET,30_aggregate,max_Glucose,0.016296472460843866
TNET,30_aggregate,max_Glucose,0.04752543859796347
EBM,30_aggregate,max_Glucose,0.010186048304420275
EBM,30_aggregate,max_Glucose,0.006076100689908111
EBM,30_aggregate,max_Glucose,0.00828452570603307
EBM,30_aggregate,max_Glucose,0.028478801603685787
EBM,30_aggregate,max_Glucose,0.02405047498101216
LR,30_aggregate,min_HEIGHT_CM,0.003292707266200408
LR,30_aggregate,min_HEIGHT_CM,0.0035236427774408786
LR,30_aggregate,min_HEIGHT_CM,0.00528425203520271
LR,30_aggregate,min_HEIGHT_CM,0.0004055198959212343
LR,30_aggregate,min_HEIGHT_CM,0.00134716338354201
RF,30_aggregate,min_HEIGHT_CM,0.016732795558040803
RF,30_aggregate,min_HEIGHT_CM,0.019929994489544137
RF,30_aggregate,min_HEIGHT_CM,0.019745040050522415
RF,30_aggregate,min_HEIGHT_CM,0.012802651667983386
RF,30_aggregate,min_HEIGHT_CM,0.012452960806167146
XGB,30_aggregate,min_HEIGHT_CM,0.028181126341223717
XGB,30_aggregate,min_HEIGHT_CM,0.02898598089814186
XGB,30_aggregate,min_HEIGHT_CM,0.0316816121339798
XGB,30_aggregate,min_HEIGHT_CM,0.026298092678189278
XGB,30_aggregate,min_HEIGHT_CM,0.026186220347881317
TNET,30_aggregate,min_HEIGHT_CM,0.00843539672311048
TNET,30_aggregate,min_HEIGHT_CM,0.01874045255143547
TNET,30_aggregate,min_HEIGHT_CM,0.040898097318187866
TNET,30_aggregate,min_HEIGHT_CM,0.018472195343926922
TNET,30_aggregate,min_HEIGHT_CM,0.014717275840084471
EBM,30_aggregate,min_HEIGHT_CM,0.007120787336564519
EBM,30_aggregate,min_HEIGHT_CM,0.006301883895587463
EBM,30_aggregate,min_HEIGHT_CM,0.0030138112112823986
EBM,30_aggregate,min_HEIGHT_CM,0.019861356018733112
EBM,30_aggregate,min_HEIGHT_CM,0.018958439874127535
LR,30_aggregate,std_AGE,0.37831544774065473
LR,30_aggregate,std_AGE,0.45850230891352606
LR,30_aggregate,std_AGE,0.41129080864000594
LR,30_aggregate,std_AGE,0.43024618949834215
LR,30_aggregate,std_AGE,0.26435162036219373
RF,30_aggregate,std_AGE,0.039522956529947806
RF,30_aggregate,std_AGE,0.050104364388792774
RF,30_aggregate,std_AGE,0.04823366281477187
RF,30_aggregate,std_AGE,0.03866419005757412
RF,30_aggregate,std_AGE,0.027185923830307084
XGB,30_aggregate,std_AGE,0.03483489155769348
XGB,30_aggregate,std_AGE,0.030471373349428177
XGB,30_aggregate,std_AGE,0.03642938286066055
XGB,30_aggregate,std_AGE,0.035249464213848114
XGB,30_aggregate,std_AGE,0.035657044500112534
TNET,30_aggregate,std_AGE,4.9356866647938705e-06
TNET,30_aggregate,std_AGE,0.0186692234621872
TNET,30_aggregate,std_AGE,0.030900275210672384
TNET,30_aggregate,std_AGE,0.03857686456562696
TNET,30_aggregate,std_AGE,0.0022013633685775184
EBM,30_aggregate,std_AGE,0.014990744645357757
EBM,30_aggregate,std_AGE,0.013885772573642461
EBM,30_aggregate,std_AGE,0.009033822048324102
EBM,30_aggregate,std_AGE,0.053302531131652044
EBM,30_aggregate,std_AGE,0.03658786454438078
LR,30_aggregate,mean_TEMP,0.05674732604036473
LR,30_aggregate,mean_TEMP,0.0407961947282065
LR,30_aggregate,mean_TEMP,0.04162768536476623
LR,30_aggregate,mean_TEMP,0.043127915570956694
LR,30_aggregate,mean_TEMP,0.054559570710811196
RF,30_aggregate,mean_TEMP,0.03282235348707765
RF,30_aggregate,mean_TEMP,0.027300159508166652
RF,30_aggregate,mean_TEMP,0.030352206508697535
RF,30_aggregate,mean_TEMP,0.025787262987327454
RF,30_aggregate,mean_TEMP,0.022483410962651034
XGB,30_aggregate,mean_TEMP,0.03363154083490372
XGB,30_aggregate,mean_TEMP,0.03218117356300354
XGB,30_aggregate,mean_TEMP,0.03709375858306885
XGB,30_aggregate,mean_TEMP,0.030280854552984238
XGB,30_aggregate,mean_TEMP,0.03292248770594597
TNET,30_aggregate,mean_TEMP,0.04443479078760603
TNET,30_aggregate,mean_TEMP,0.20164482241944953
TNET,30_aggregate,mean_TEMP,0.19046952461554867
TNET,30_aggregate,mean_TEMP,0.0033766804864002326
TNET,30_aggregate,mean_TEMP,0.0007021425330389305
EBM,30_aggregate,mean_TEMP,0.01738915510696918
EBM,30_aggregate,mean_TEMP,0.008920138541950303
EBM,30_aggregate,mean_TEMP,0.006020768963491174
EBM,30_aggregate,mean_TEMP,0.03914311180631233
EBM,30_aggregate,mean_TEMP,0.03100274765090736
LR,30_aggregate,mean_Creatinine,0.17197884253892853
LR,30_aggregate,mean_Creatinine,0.13630372556802958
LR,30_aggregate,mean_Creatinine,0.10335459856069894
LR,30_aggregate,mean_Creatinine,0.2736688308739208
LR,30_aggregate,mean_Creatinine,0.10258256726759923
RF,30_aggregate,mean_Creatinine,0.034777279364139366
RF,30_aggregate,mean_Creatinine,0.038073216658283046
RF,30_aggregate,mean_Creatinine,0.04395894727548676
RF,30_aggregate,mean_Creatinine,0.02644549106337058
RF,30_aggregate,mean_Creatinine,0.026800947567557337
XGB,30_aggregate,mean_Creatinine,0.03569626063108444
XGB,30_aggregate,mean_Creatinine,0.03242296725511551
XGB,30_aggregate,mean_Creatinine,0.031062286347150803
XGB,30_aggregate,mean_Creatinine,0.031716812402009964
XGB,30_aggregate,mean_Creatinine,0.030690819025039673
TNET,30_aggregate,mean_Creatinine,0.010749905353205684
TNET,30_aggregate,mean_Creatinine,0.0038109324999867013
TNET,30_aggregate,mean_Creatinine,0.020772275779611053
TNET,30_aggregate,mean_Creatinine,0.01981863741857916
TNET,30_aggregate,mean_Creatinine,0.0330729506719636
EBM,30_aggregate,mean_Creatinine,0.012770305221282545
EBM,30_aggregate,mean_Creatinine,0.011435492932780221
EBM,30_aggregate,mean_Creatinine,0.007918717043712617
EBM,30_aggregate,mean_Creatinine,0.02369381847412476
EBM,30_aggregate,mean_Creatinine,0.01970601314355894
LR,30_aggregate,mean_AGE,0.16623781686479763
LR,30_aggregate,mean_AGE,0.03872348668432454
LR,30_aggregate,mean_AGE,0.09792091548561213
LR,30_aggregate,mean_AGE,0.08703840185931352
LR,30_aggregate,mean_AGE,0.14622118661822783
RF,30_aggregate,mean_AGE,0.023189770336139358
RF,30_aggregate,mean_AGE,0.022822342557766693
RF,30_aggregate,mean_AGE,0.02394688740592652
RF,30_aggregate,mean_AGE,0.021818480322728793
RF,30_aggregate,mean_AGE,0.0233404265855421
XGB,30_aggregate,mean_AGE,0.030472397804260254
XGB,30_aggregate,mean_AGE,0.033044248819351196
XGB,30_aggregate,mean_AGE,0.02781214378774166
XGB,30_aggregate,mean_AGE,0.032515574246644974
XGB,30_aggregate,mean_AGE,0.03256182000041008
TNET,30_aggregate,mean_AGE,0.014835114398648144
TNET,30_aggregate,mean_AGE,0.0012088241299583562
TNET,30_aggregate,mean_AGE,0.0023193103597291707
TNET,30_aggregate,mean_AGE,0.04277454880262623
TNET,30_aggregate,mean_AGE,0.0037856741563990345
EBM,30_aggregate,mean_AGE,0.006509022441595457
EBM,30_aggregate,mean_AGE,0.004082093180559226
EBM,30_aggregate,mean_AGE,0.004474352964145023
EBM,30_aggregate,mean_AGE,0.016404413098946326
EBM,30_aggregate,mean_AGE,0.019157452377786446
LR,30_aggregate,mean_BMI,0.03457954288491526
LR,30_aggregate,mean_BMI,0.034435254440967976
LR,30_aggregate,mean_BMI,0.02733095526371054
LR,30_aggregate,mean_BMI,0.06673425118308404
LR,30_aggregate,mean_BMI,0.08331785444103404
RF,30_aggregate,mean_BMI,0.039481486869266315
RF,30_aggregate,mean_BMI,0.042600854969032605
RF,30_aggregate,mean_BMI,0.04046769369309793
RF,30_aggregate,mean_BMI,0.0434049043747631
RF,30_aggregate,mean_BMI,0.050189767166152394
XGB,30_aggregate,mean_BMI,0.027621908113360405
XGB,30_aggregate,mean_BMI,0.03540703281760216
XGB,30_aggregate,mean_BMI,0.0321778729557991
XGB,30_aggregate,mean_BMI,0.032899584621191025
XGB,30_aggregate,mean_BMI,0.0337580069899559
TNET,30_aggregate,mean_BMI,4.323001395063705e-05
TNET,30_aggregate,mean_BMI,0.004729181532982354
TNET,30_aggregate,mean_BMI,0.0021405852271231423
TNET,30_aggregate,mean_BMI,0.025306723671774643
TNET,30_aggregate,mean_BMI,0.020792540489923864
EBM,30_aggregate,mean_BMI,0.022373900537236598
EBM,30_aggregate,mean_BMI,0.02166054872301217
EBM,30_aggregate,mean_BMI,0.010435381461364987
EBM,30_aggregate,mean_BMI,0.051813611258969786
EBM,30_aggregate,mean_BMI,0.034945912002668
LR,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.7754009178611105
LR,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.8575148751341392
LR,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.7290445163207737
LR,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.7318305850829191
LR,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.8655591430282876
RF,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.043192874640226364
XGB,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.028001420199871063
XGB,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.025179145857691765
XGB,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
TNET,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.00010602175795552042
TNET,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.03335579120017101
TNET,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.00015403625380416212
TNET,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.019747350118809584
TNET,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.00789027191626174
EBM,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.007265479545444161
EBM,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.006567278834541798
EBM,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.003976693801964333
EBM,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.017974935835236128
EBM,30_aggregate,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.013205241868324105
LR,30_aggregate,std_PULSE,0.002968703225233605
LR,30_aggregate,std_PULSE,0.00585615788305449
LR,30_aggregate,std_PULSE,0.004233721954050295
LR,30_aggregate,std_PULSE,0.011896624179023405
LR,30_aggregate,std_PULSE,0.006354458373051077
RF,30_aggregate,std_PULSE,0.02014051539741343
RF,30_aggregate,std_PULSE,0.02454389284177214
RF,30_aggregate,std_PULSE,0.02544735205906053
RF,30_aggregate,std_PULSE,0.0261054507707965
RF,30_aggregate,std_PULSE,0.024917510796395863
XGB,30_aggregate,std_PULSE,0.034055888652801514
XGB,30_aggregate,std_PULSE,0.03277570754289627
XGB,30_aggregate,std_PULSE,0.03648943826556206
XGB,30_aggregate,std_PULSE,0.03642240911722183
XGB,30_aggregate,std_PULSE,0.03216869756579399
TNET,30_aggregate,std_PULSE,0.04368151648702542
TNET,30_aggregate,std_PULSE,0.03684028642510104
TNET,30_aggregate,std_PULSE,0.006844733234778203
TNET,30_aggregate,std_PULSE,0.022411864067041046
TNET,30_aggregate,std_PULSE,0.05660316614926286
EBM,30_aggregate,std_PULSE,0.008662978376934059
EBM,30_aggregate,std_PULSE,0.00752272188495749
EBM,30_aggregate,std_PULSE,0.005160135215446499
EBM,30_aggregate,std_PULSE,0.037324337616493966
EBM,30_aggregate,std_PULSE,0.01834934213008714
LR,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.5587691226175784
LR,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.6492790970208187
LR,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.4963337982750462
LR,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.8286889153169649
LR,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.7211687851535626
RF,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.008547354626535487
RF,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.01531794590869961
RF,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.0054104157451084
RF,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.02137691021916673
RF,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.00974020674275588
XGB,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.027127839624881744
XGB,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.02113891765475273
XGB,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.020981721580028534
XGB,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.04842091351747513
XGB,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.04654925689101219
TNET,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.037276159836184555
TNET,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.007272404385696884
TNET,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.0648376661046975
TNET,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.09427316780589298
TNET,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.057312730238481664
EBM,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.010087428713731864
EBM,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.008962561491274704
EBM,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.005052015197035937
EBM,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.032669056100252045
EBM,30_aggregate,history_rx_METOPROLOL TARTRATE 25 MG TABLET,0.02066434724083744
LR,30_aggregate,mean_White Blood Cell Count,0.012586933117847457
LR,30_aggregate,mean_White Blood Cell Count,0.013956419102467196
LR,30_aggregate,mean_White Blood Cell Count,0.01281286865827156
LR,30_aggregate,mean_White Blood Cell Count,0.009948057678939854
LR,30_aggregate,mean_White Blood Cell Count,0.0115110599424723
RF,30_aggregate,mean_White Blood Cell Count,0.013611542468541545
RF,30_aggregate,mean_White Blood Cell Count,0.016348975826679924
RF,30_aggregate,mean_White Blood Cell Count,0.02007223264529739
RF,30_aggregate,mean_White Blood Cell Count,0.013431893258044801
RF,30_aggregate,mean_White Blood Cell Count,0.015032568473079745
XGB,30_aggregate,mean_White Blood Cell Count,0.030282998457551003
XGB,30_aggregate,mean_White Blood Cell Count,0.0362008735537529
XGB,30_aggregate,mean_White Blood Cell Count,0.036259911954402924
XGB,30_aggregate,mean_White Blood Cell Count,0.03313690051436424
XGB,30_aggregate,mean_White Blood Cell Count,0.029741257429122925
TNET,30_aggregate,mean_White Blood Cell Count,0.05584848337618179
TNET,30_aggregate,mean_White Blood Cell Count,4.40279768716329e-05
TNET,30_aggregate,mean_White Blood Cell Count,0.032476493248710506
TNET,30_aggregate,mean_White Blood Cell Count,0.01567334498122642
TNET,30_aggregate,mean_White Blood Cell Count,0.022968783219785998
EBM,30_aggregate,mean_White Blood Cell Count,0.009200539929964694
EBM,30_aggregate,mean_White Blood Cell Count,0.0068150769569935085
EBM,30_aggregate,mean_White Blood Cell Count,0.005801633183963661
EBM,30_aggregate,mean_White Blood Cell Count,0.019784882920646767
EBM,30_aggregate,mean_White Blood Cell Count,0.019238730849814038
LR,30_aggregate,mean_BP_DIA,0.014921382043340233
LR,30_aggregate,mean_BP_DIA,0.01238920070486554
LR,30_aggregate,mean_BP_DIA,0.010840066208021136
LR,30_aggregate,mean_BP_DIA,0.010075073638015394
LR,30_aggregate,mean_BP_DIA,0.009007741165785468
RF,30_aggregate,mean_BP_DIA,0.07403351194078675
RF,30_aggregate,mean_BP_DIA,0.07407487996858582
RF,30_aggregate,mean_BP_DIA,0.04872839345417131
RF,30_aggregate,mean_BP_DIA,0.05341693021530935
RF,30_aggregate,mean_BP_DIA,0.0396643811671845
XGB,30_aggregate,mean_BP_DIA,0.0338425412774086
XGB,30_aggregate,mean_BP_DIA,0.03614864870905876
XGB,30_aggregate,mean_BP_DIA,0.03500736504793167
XGB,30_aggregate,mean_BP_DIA,0.034193310886621475
XGB,30_aggregate,mean_BP_DIA,0.03811325505375862
TNET,30_aggregate,mean_BP_DIA,0.15719401531763308
TNET,30_aggregate,mean_BP_DIA,0.00816958195076685
TNET,30_aggregate,mean_BP_DIA,0.00030976830537728453
TNET,30_aggregate,mean_BP_DIA,0.1674605457561498
TNET,30_aggregate,mean_BP_DIA,0.050430935678196634
EBM,30_aggregate,mean_BP_DIA,0.02223088610025553
EBM,30_aggregate,mean_BP_DIA,0.015494885981054245
EBM,30_aggregate,mean_BP_DIA,0.010325011964017106
EBM,30_aggregate,mean_BP_DIA,0.05295938910377277
EBM,30_aggregate,mean_BP_DIA,0.022988057214508337
LR,30_aggregate,std_BMI,0.03715839300837563
LR,30_aggregate,std_BMI,0.03134695580592184
LR,30_aggregate,std_BMI,0.04944994559932558
LR,30_aggregate,std_BMI,0.034278609584725415
LR,30_aggregate,std_BMI,0.034937357159671015
RF,30_aggregate,std_BMI,0.10094037731905808
RF,30_aggregate,std_BMI,0.08621523005690167
RF,30_aggregate,std_BMI,0.08708373833701209
RF,30_aggregate,std_BMI,0.09325281170045313
RF,30_aggregate,std_BMI,0.07742849146360356
XGB,30_aggregate,std_BMI,0.03836218640208244
XGB,30_aggregate,std_BMI,0.03387042135000229
XGB,30_aggregate,std_BMI,0.036716997623443604
XGB,30_aggregate,std_BMI,0.03366894647479057
XGB,30_aggregate,std_BMI,0.032875485718250275
TNET,30_aggregate,std_BMI,0.023965977458917796
TNET,30_aggregate,std_BMI,0.012883331492592583
TNET,30_aggregate,std_BMI,0.001153400147398075
TNET,30_aggregate,std_BMI,0.039839569599582854
TNET,30_aggregate,std_BMI,0.0066856326474602195
EBM,30_aggregate,std_BMI,0.03364652438881933
EBM,30_aggregate,std_BMI,0.01610073099730896
EBM,30_aggregate,std_BMI,0.013000710255103935
EBM,30_aggregate,std_BMI,0.0778824381400907
EBM,30_aggregate,std_BMI,0.05713525532662729
LR,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.499998796006647
LR,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.3785986160420852
LR,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.38413517443597456
LR,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.5116612087171638
LR,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.6474345080919576
RF,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.027728387749527142
RF,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.010185950054578261
RF,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.021275803442247058
RF,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.028840811861922815
RF,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.037934725715855266
XGB,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.04342745617032051
XGB,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.03399975970387459
XGB,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.06362258642911911
XGB,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.043511029332876205
XGB,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.03653711825609207
TNET,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.0736890193062673
TNET,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.01277072918204279
TNET,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.02461777652664198
TNET,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.015112221162277796
TNET,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.00834126017569308
EBM,30_aggregate,history_rx_ATORVASTATIN 40 MG TABLET,0.017134241594297456
