feature,factor,weight
"rx_OMEPRAZOLE 20 MG CAPSULE,DELAYED RELEASE",26,0.00860939719876886
rx_LISINOPRIL 5 MG TABLET,26,0.00031567668024342065
rx_LEVOFLOXACIN 500 MG TABLET,26,0.004354852036274839
rx_ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,26,0.0
"rx_METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",26,0.0007271041547365056
rx_hydrochlorothiazide 12.5 mg tablet,26,0.0008187554735222225
rx_meloxicam (MOBIC) 15 mg tablet,26,0.0
rx_ZOLPIDEM 5 MG TABLET,26,0.00288014650317894
rx_FUROSEMIDE 40 MG TABLET,26,0.003631651598411174
rx_FINASTERIDE 5 MG TABLET,26,0.0
rx_OXYCODONE 5 MG TABLET,26,0.009331155848469554
"rx_cholecalciferol (VITAMIN D3) 2,000 unit capsule",26,0.002755551793629335
rx_naproxen sodium (ALEVE) 220 mg tablet,26,0.0005630563082473038
rx_ACETAMINOPHEN 325 MG TABLET,26,0.005423000098096094
"rx_omega-3 fatty acids-fish oil 300-1,000 mg Capsule",26,0.0
rx_METRONIDAZOLE 500 MG TABLET,26,0.001839276404779598
rx_CLONAZEPAM 0.5 MG TABLET,26,0.0007384664471619493
rx_FLUTICASONE 250 MCG-SALMETEROL 50 MCG/DOSE BLISTR POWDR FOR INHALATION,26,0.0007842698204211016
rx_ALPRAZOLAM 0.25 MG TABLET,26,0.0023793140040642203
rx_PREDNISONE 10 MG TABLET,26,0.002869663988652352
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-12.5 mg tablet,26,0.0
rx_LATANOPROST 0.005 % EYE DROPS,26,0.0
rx_MUPIROCIN 2 % TOPICAL OINTMENT,26,0.00013108536465967395
rx_HYDROXYZINE HCL 25 MG TABLET,26,0.0020405464545346
rx_GABAPENTIN 100 MG CAPSULE,26,0.0022070921513979136
rx_DOXYCYCLINE HYCLATE 100 MG CAPSULE,26,0.0008301742213763965
rx_ibuprofen (MOTRIN) 800 mg tablet,26,5.95898460357984e-05
rx_HYDROcodone-acetaminophen (NORCO) 7.5-325 mg tablet,26,0.002189308959867837
rx_ofloxacin (OCUFLOX) 0.3 % ophthalmic solution,26,0.0
rx_methylPREDNISolone (MEDROL DOSEPAK) 4 mg tablet pack,26,0.00013208334365574445
rx_TIOTROPIUM BROMIDE 18 MCG CAPSULE WITH INHALATION DEVICE,26,0.002058597248320603
rx_peg 3350-electrolytes (TRILYTE WITH FLAVOR PACKETS) 420 gram solution,26,0.0012353850384325077
rx_AMLODIPINE 10 MG TABLET,26,0.0036709402005248104
rx_METFORMIN 500 MG TABLET,26,0.0
rx_LEVOTHYROXINE 50 MCG TABLET,26,0.0
rx_FOLIC ACID 1 MG TABLET,26,0.002847195669117384
"rx_metFORMIN (GLUCOPHAGE) 1,000 mg tablet",26,3.2454100981823555e-05
rx_ATORVASTATIN 40 MG TABLET,26,0.00021300879927726426
"rx_cholecalciferol (VITAMIN D3) 2,000 unit tablet",26,0.0009299968150944749
rx_ALLOPURINOL 100 MG TABLET,26,0.00017811025997009007
rx_ferrous sulfate 325 mg (65 mg iron) Tablet,26,0.0020802635867450655
rx_LEVOTHYROXINE 100 MCG TABLET,26,0.0
rx_HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,26,0.007107224228621651
rx_METHOCARBAMOL 500 MG TABLET,26,0.0005740287058048408
"rx_aspirin, buffered (BUFFERIN LOW DOSE) 81 mg Tablet",26,0.0
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-25 mg tablet,26,0.00010216901667579889
rx_CYCLOBENZAPRINE 10 MG TABLET,26,0.0
rx_naproxen (NAPROSYN) 500 mg tablet,26,0.0
rx_CITALOPRAM 20 MG TABLET,26,0.0009837499319592265
rx_DULoxetine (CYMBALTA) 30 mg delayed release capsule,26,0.0008840929893927001
rx_BENZONATATE 100 MG CAPSULE,26,0.0009819595688822901
rx_SIMVASTATIN 40 MG TABLET,26,0.0
rx_CYCLOBENZAPRINE 5 MG TABLET,26,0.00020026165672863634
rx_escitalopram (LEXAPRO) 10 mg tablet,26,6.131348320544715e-05
rx_chlorhexidine gluconate (PERIDEX) 0.12 % mouthwash,26,0.0014174546528532416
"rx_cholecalciferol (VITAMIN D3) 5,000 unit capsule",26,0.0
rx_DOCUSATE SODIUM 100 MG CAPSULE,26,0.008267559816829861
rx_ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,26,0.0009416114339720728
"rx_FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",26,0.001286062161797833
rx_METOPROLOL TARTRATE 25 MG TABLET,26,0.0020624023617020616
rx_spironolactone (ALDACTONE) 25 mg tablet,26,0.0008122644735964126
rx_ELECT/CALORIC/H2O,26,0.005567192134785909
"rx_DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",26,0.0
rx_CEPHALEXIN 500 MG CAPSULE,26,0.0014380064720845133
rx_ketoconazole (NIZORAL) 2 % shampoo,26,0.0
rx_LIDOCAINE 5 % (700 MG/PATCH) ADHESIVE PATCH,26,0.006313918661539369
rx_losartan (COZAAR) 100 mg tablet,26,0.0
"rx_EPINEPHRINE 0.3 MG/0.3 ML (1:1,000) INJECTION,AUTO-INJECTOR",26,0.0005858127382000378
rx_hydrocortisone 2.5 % cream,26,0.0003282253240111368
"rx_cyanocobalamin (VITAMIN B-12) 1,000 mcg tablet",26,0.0014869053843748904
rx_zolpidem (AMBIEN) 10 mg tablet,26,0.0012754730506670448
"rx_omeprazole 20 mg Tablet, Delayed Release (E.C.)",26,0.0
rx_alendronate (FOSAMAX) 70 mg tablet,26,0.0
rx_DEXAMETHASONE 4 MG TABLET,26,0.008740921759484493
rx_LORAZEPAM 1 MG TABLET,26,0.0013430326405997834
rx_RANITIDINE 150 MG TABLET,26,0.004620672001479736
rx_PHENAZOPYRIDINE 100 MG TABLET,26,0.0001929172252373526
rx_allopurinol (ZYLOPRIM) 300 mg tablet,26,0.002224918790896205
rx_LOSARTAN 50 MG TABLET,26,0.0007893140005052583
rx_MONTELUKAST 10 MG TABLET,26,0.0
rx_LORAZEPAM 0.5 MG TABLET,26,0.006627806483023007
rx_multivitamin Capsule,26,0.0
rx_cycloSPORINE (RESTASIS) 0.05 % ophthalmic dropperette,26,0.004109853563739753
rx_amoxicillin 875 mg tablet,26,0.0
"rx_PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",26,0.0
rx_blood sugar diagnostic (GLUCOSE BLOOD) Strip,26,0.0
"rx_ASPIRIN 81 MG TABLET,DELAYED RELEASE",26,0.0014752286448670555
rx_atorvastatin (LIPITOR) 80 mg tablet,26,0.0
rx_famotidine (PEPCID) 20 mg tablet,26,0.002094960561320804
rx_INSULIN GLARGINE 100 UNIT/ML SUBCUTANEOUS SOLUTION,26,0.0018014023554581671
rx_KETOROLAC 0.5 % EYE DROPS,26,0.0
rx_lisinopril (ZESTRIL) 40 mg tablet,26,0.0
rx_meloxicam (MOBIC) 7.5 mg tablet,26,0.0
rx_TRAZODONE 50 MG TABLET,26,0.006369248614795135
rx_CLOPIDOGREL 75 MG TABLET,26,0.0015797329165757896
rx_OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,26,0.0019435130020560639
rx_tadalafil (CIALIS) 20 mg tablet,26,0.0
rx_AMOXICILLIN 500 MG CAPSULE,26,0.0015433177711009298
rx_SIMVASTATIN 10 MG TABLET,26,0.0
rx_insulin glargine (LANTUS SOLOSTAR) 100 unit/mL injection pen,26,0.0
rx_MAGNESIUM OXIDE 400 MG TABLET,26,0.0037627999278805977
rx_FUROSEMIDE 20 MG TABLET,26,0.0032843585079606183
rx_gabapentin (NEURONTIN) 600 mg tablet,26,0.00026782076621662925
rx_omeprazole (PRILOSEC) 40 mg delayed release capsule,26,0.0031222933599990856
rx_ACETAMINOPHEN 500 MG TABLET,26,0.004083108125027923
"rx_ascorbic acid (VITAMIN C) 1,000 mg Tablet",26,0.0010865723728997819
rx_codeine-guaiFENesin 10-100 mg/5 mL liquid,26,0.0
rx_HYDROCHLOROTHIAZIDE 25 MG TABLET,26,0.0011833435758797218
rx_simvastatin (ZOCOR) 20 mg tablet,26,0.0
rx_AZITHROMYCIN 250 MG TABLET,26,0.0024475253327380176
"rx_CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",26,0.0015414465688921694
rx_PREDNISONE 20 MG TABLET,26,0.005877453295786305
rx_ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER,26,0.004711646896613521
rx_doxycycline hyclate 100 mg tablet,26,0.0006247689790066677
rx_ATORVASTATIN 10 MG TABLET,26,0.0006934934075994645
rx_metFORMIN (GLUCOPHAGE XR) 500 mg 24 hr tablet,26,0.0
rx_PEG 3350-ELECTROLYTES 236 G-22.74 G-6.74 G-5.86 G ORAL SOLUTION,26,0.0006986814982438738
rx_ONDANSETRON HCL 8 MG TABLET,26,0.008417118122054182
rx_ASPIRIN 325 MG TABLET,26,0.0007271919665650676
rx_ERGOCALCIFEROL (VITAMIN D2) (VITAMIN D ORAL),26,0.0006640147831356045
rx_methotrexate 2.5 mg tablet,26,0.0
rx_ONDANSETRON HCL 4 MG TABLET,26,0.007448313460997857
rx_fluconazole (DIFLUCAN) 150 mg tablet,26,6.67299399397695e-05
rx_insulin aspart (NOVOLOG FLEXPEN) 100 unit/mL injection pen,26,6.694912423057022e-05
rx_triamcinolone 0.1 % cream,26,0.000335445317222702
rx_PREDNISONE 5 MG TABLET,26,0.004232472993308606
rx_SERTRALINE 50 MG TABLET,26,0.001495029844818754
rx_SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,26,0.00688784600869337
"rx_BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",26,0.0004290343399426973
rx_ACYCLOVIR 400 MG TABLET,26,0.008385786219653479
rx_loratadine (CLARITIN) 10 mg tablet,26,0.002229403888503169
rx_senna (SENOKOT) 8.6 mg tablet,26,0.0052013842305170714
rx_DOCOSAHEXANOIC ACID/EPA (FISH OIL ORAL),26,0.0001383069760663683
rx_ATORVASTATIN 20 MG TABLET,26,0.00022154441568001822
rx_ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET,26,0.0020994001921231806
rx_METOPROLOL TARTRATE 50 MG TABLET,26,0.0
rx_clindamycin (CLEOCIN) 300 mg capsule,26,0.0011951705375625094
"rx_METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",26,0.0005075590004710112
rx_polyethylene glycol 3350 (MIRALAX) 17 g/dose powder,26,0.003292481960761773
rx_HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,26,0.0012896594414825641
rx_DIPHENHYDRAMINE 25 MG CAPSULE,26,0.000555560428814105
rx_LEVOTHYROXINE 25 MCG TABLET,26,0.0
rx_pravastatin (PRAVACHOL) 40 mg tablet,26,0.0
rx_IBUPROFEN 600 MG TABLET,26,0.0005469034578541419
rx_amLODIPine (NORVASC) 5 mg tablet,26,0.0013387245782354527
rx_losartan (COZAAR) 25 mg tablet,26,0.00115974506808135
Other specified diseases of anus and rectum (K6289),27,0.0
Malignant neoplasm of bladder (C67),27,0.0014188342795178283
"Spondylosis without myelopathy or radiculopathy, cervical region (M47812)",27,0.0
Hematuria (R31),27,0.00020313832714242177
Secondary malignant neoplasm of other and unspecified sites (C79),27,0.0
Emphysema (J43),27,0.0
Diaphragmatic hernia without obstruction or gangrene (K449),27,0.0
Snoring (R0683),27,7.898982190504484e-06
Conductive and sensorineural hearing loss (H90),27,0.0
Type 2 diabetes mellitus without complications (E119),27,0.0
Chronic sinusitis (J32),27,1.6393201466719084e-05
Actinic keratosis (L570),27,0.0
Type 2 diabetes mellitus (E11),27,0.0
"Major depressive disorder, single episode, unspecified (F329)",27,0.0
Unspecified mood [affective] disorder (F39),27,0.0
Gastro-esophageal reflux disease (K21),27,0.0
"Vomiting, unspecified (R1110)",27,0.0
Other and unspecified osteoarthritis (M19),27,0.0
Other amnesia (R413),27,0.0
Other specified anxiety disorders (F418),27,0.0
"Other and unspecified soft tissue disorders, not elsewhere classified (M79)",27,9.877706321037741e-05
Other abnormalities of gait and mobility (R2689),27,7.976954802968126e-06
"Benign neoplasm of colon, unspecified (D126)",27,0.0
Other nontoxic goiter (E04),27,0.0
"Migraine, unspecified, not intractable, without status migrainosus (G43909)",27,5.8764611042634075e-05
"Hematuria, unspecified (R319)",27,9.547763099372214e-05
Other symptoms and signs involving the circulatory and respiratory system (R09),27,0.000274588877796319
Secondary malignant neoplasm of other specified sites (C7989),27,0.0
Pain in unspecified knee (M25569),27,0.0
Unspecified symptoms and signs involving the genitourinary system (R399),27,0.0001435530203396274
"Acute sinusitis, unspecified (J0190)",27,0.0
Right upper quadrant pain (R1011),27,0.0
Osteoarthritis of knee (M17),27,0.0
Shoulder lesions (M75),27,0.0
Other diseases of liver (K76),27,0.0001616303118164259
"Emphysema, unspecified (J439)",27,0.0
Other disorders of external ear (H61),27,0.0001689723427848772
Voice and resonance disorders (R49),27,0.0
Purpura and other hemorrhagic conditions (D69),27,0.00010358546522316452
Abnormal tumor markers (R97),27,0.0
Aortic aneurysm and dissection (I71),27,3.131667404757738e-06
Osteoporosis without current pathological fracture (M81),27,0.0
Disturbances of skin sensation (R20),27,0.0003748926181919624
Dry eye syndrome of bilateral lacrimal glands (H04123),27,1.613596455454262e-06
Diplopia (H532),27,6.495613574988088e-05
Abnormal findings on diagnostic imaging of other specified body structures (R938),27,4.52330708474492e-06
Malignant neoplasm of unspecified part of unspecified bronchus or lung (C3490),27,0.0
Prediabetes (R7303),27,0.0
"Osteoarthritis of hip, unspecified (M169)",27,0.0
"Fever, unspecified (R509)",27,0.0
Malignant neoplasm of unspecified site of unspecified female breast (C50919),27,0.0
"Preglaucoma, unspecified, bilateral (H40003)",27,0.0
Acute sinusitis (J01),27,0.0
Other specified symptoms and signs involving the digestive system and abdomen (R198),27,0.0
Abnormal weight loss (R634),27,0.0
"Sleep apnea, unspecified (G4730)",27,0.0
Other visual disturbances (H538),27,0.0
Gross hematuria (R310),27,0.00011105965323133783
Pain in unspecified limb (M79609),27,0.0
"Upper abdominal pain, unspecified (R1010)",27,0.0
Malignant neoplasm of bronchus and lung (C34),27,0.0
Anesthesia of skin (R200),27,0.00019162843815699374
Other specified diseases of intestine (K6389),27,0.0
"Hypotension, unspecified (I959)",27,0.0
"Rosacea, unspecified (L719)",27,4.271866340402082e-05
Overweight (E663),27,0.0
"Chronic sinusitis, unspecified (J329)",27,1.639320146671906e-05
Other abnormalities of breathing (R0689),27,0.0
Type 2 diabetes mellitus with diabetic polyneuropathy (E1142),27,0.00010918483826024498
Unspecified cataract (H269),27,0.0
Abnormalities of gait and mobility (R26),27,0.0
Other general symptoms and signs (R6889),27,0.0
Acute vaginitis (N760),27,8.937287374708469e-05
Other viral agents as the cause of diseases classified elsewhere (B9789),27,1.168439253296306e-05
Cough (R05),27,0.0
Pain in unspecified joint (M2550),27,4.9388661603387474e-05
Flatulence and related conditions (R14),27,0.0
Disorders of lacrimal system (H04),27,0.0
Other disorders of muscle (M62),27,0.00012241941103871993
Other diseases of digestive system (K92),27,0.0
Other seborrheic keratosis (L821),27,0.0
Other abnormal immunological findings in serum (R76),27,0.0
"Edema, not elsewhere classified (R60)",27,0.0
"Urinary tract infection, site not specified (N390)",27,0.0004608934633290725
"Sensorineural hearing loss, bilateral (H903)",27,3.1280496669998916e-05
Acute cystitis without hematuria (N3000),27,3.7345499784575124e-05
Dorsalgia (M54),27,0.0
Type 2 diabetes mellitus with hyperglycemia (E1165),27,0.0
Fever of other and unknown origin (R50),27,0.0
Other local infections of skin and subcutaneous tissue (L08),27,0.0
"Altered mental status, unspecified (R4182)",27,0.0
Abnormal electrocardiogram [ECG] [EKG] (R9431),27,0.0
"Dyspnea, unspecified (R0600)",27,0.0
"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck (C770)",27,0.0
"Vitamin D deficiency, unspecified (E559)",27,0.0
"Alcohol abuse, uncomplicated (F1010)",27,0.0
"Osteoarthritis of knee, unspecified (M179)",27,0.0
Viral warts (B07),27,0.0
Malignant neoplasm without specification of site (C80),27,2.336862250165412e-05
"Elevated white blood cell count, unspecified (D72829)",27,5.253199951366581e-05
Corns and callosities (L84),27,0.0
"Dorsalgia, unspecified (M549)",27,0.0
Other specified noninflammatory disorders of vagina (N898),27,7.417798410964286e-06
Unspecified urinary incontinence (R32),27,0.00020074108736986882
"Dermatitis, unspecified (L309)",27,0.0
Pain in left hip (M25552),27,0.0
Seborrheic keratosis (L82),27,0.0
"Hemangioma and lymphangioma, any site (D18)",27,0.0
Paresthesia of skin (R202),27,0.00018214042203979893
"Pruritus, unspecified (L299)",27,2.20011914432384e-06
"Unspecified fall, initial encounter (W19XXXA)",27,0.0
"Neuralgia and neuritis, unspecified (M792)",27,0.0
Hypercalcemia (E8352),27,0.0001440295792222912
"Abnormal blood-pressure reading, without diagnosis (R03)",27,2.630170336493705e-05
Viral agents as the cause of diseases classified elsewhere (B97),27,1.1684392532963055e-05
Other symptoms and signs involving the nervous and musculoskeletal systems (R29),27,0.0002616215901547537
Tinea unguium (B351),27,0.0
Zoster [herpes zoster] (B02),27,0.0
Malignant neoplasm of breast (C50),27,0.0
Myositis (M60),27,4.968729926116194e-06
Unspecified macular degeneration (H3530),27,0.0
Hyperesthesia (R203),27,3.4408938232908445e-05
Cervicalgia (M542),27,0.0
Other extrapyramidal and movement disorders (G25),27,0.0
"Elevated blood-pressure reading, without diagnosis of hypertension (R030)",27,2.6301703364937058e-05
Frequency of micturition (R350),27,0.00026495996273964283
Urge incontinence (N3941),27,0.00023405865097993623
Disorders of mineral metabolism (E83),27,0.0001440295792222912
